,title,url,date,tag,scraped,collections,text,subheadings,image_urls
488,Quantumraadsels ontrafeld,https://www.volkskrant.nl/wetenschap/quantumraadsels-ontrafeld~b1c52859d/,2015-05-09,Voorpagina,False,,,,
489,De slachtoffers van vlucht MH17,https://www.volkskrant.nl/nieuws-achtergrond/de-slachtoffers-van-vlucht-mh17~bf09e09e/,2014-07-25,Nieuws & Achtergrond,False,,,,
490,Hartstocht,https://www.volkskrant.nl/nieuws-achtergrond/hartstocht~b9a94365/,2014-01-20,Voorpagina,False,,,,
491,"Wat niet sterk is, moet analoog zijn",https://www.volkskrant.nl/nieuws-achtergrond/wat-niet-sterk-is-moet-analoog-zijn~b27523ff/,2013-12-06,Voorpagina,False,,,,
492,Is Haiyan de zwaarste orkaan ooit gemeten?,https://www.volkskrant.nl/nieuws-achtergrond/is-haiyan-de-zwaarste-orkaan-ooit-gemeten~b8abe90e/,2013-11-10,Voorpagina,False,,,,
493,Energieneutrale 'weg van de toekomst' geopend,https://www.volkskrant.nl/nieuws-achtergrond/energieneutrale-weg-van-de-toekomst-geopend~b4f49acb/,2013-09-08,Nieuws & Achtergrond,False,,,,
494,Fair Lady,https://www.volkskrant.nl/nieuws-achtergrond/fair-lady~b0fd2e0f/,2013-08-06,Voorpagina,False,,,,
495,Rusland bouwt drijvende kerncentrale,https://www.volkskrant.nl/nieuws-achtergrond/rusland-bouwt-drijvende-kerncentrale~b315619e/,2013-07-19,Nieuws & Achtergrond,False,,,,
496,Verhalen,https://www.volkskrant.nl/cultuur-media/verhalen~b6659a81/,2013-05-17,Cultuur & Media,False,,,,
497,Isaak Babel,https://www.volkskrant.nl/nieuws-achtergrond/isaak-babel~b807f58e/,2013-05-17,Voorpagina,False,,,,
498,"Beatrix, de hartenkoningin van de Antillen",https://www.volkskrant.nl/nieuws-achtergrond/beatrix-de-hartenkoningin-van-de-antillen~b2267e2c/,2013-01-29,Voorpagina,False,,,,
499,"Welkom in Oss, welkom in de toekomst",https://www.volkskrant.nl/nieuws-achtergrond/welkom-in-oss-welkom-in-de-toekomst~b833187b/,2013-01-11,Voorpagina,False,,,,
500,Geen enkele reden om te glimlachen,https://www.volkskrant.nl/nieuws-achtergrond/geen-enkele-reden-om-te-glimlachen~bc2c279f/,2012-10-05,Voorpagina,False,,,,
501,Stormcentrum VS geeft zwaarste waarschuwing af,https://www.volkskrant.nl/nieuws-achtergrond/stormcentrum-vs-geeft-zwaarste-waarschuwing-af~b2ccdacd/,2012-04-14,Voorpagina,False,,,,
502,Nijmeegse muggenmakerij helpt malaria de wereld uit,https://www.volkskrant.nl/nieuws-achtergrond/nijmeegse-muggenmakerij-helpt-malaria-de-wereld-uit~ba6cbabf/,2012-02-17,Voorpagina,False,,,,
503,Hengstenbal,https://www.volkskrant.nl/nieuws-achtergrond/hengstenbal~b1775733/,2012-02-05,Voorpagina,False,,,,
504,Vorst,https://www.volkskrant.nl/nieuws-achtergrond/vorst~bd47063c/,2012-01-31,Voorpagina,False,,,,
505,'Elitelibel',https://www.volkskrant.nl/nieuws-achtergrond/elitelibel~b029e720/,2011-07-04,Voorpagina,False,,,,
506,Elitelibel,https://www.volkskrant.nl/nieuws-achtergrond/elitelibel~b89ae9e8/,2011-07-01,Voorpagina,False,,,,
507,Lessen in Marx en biljarten,https://www.volkskrant.nl/nieuws-achtergrond/lessen-in-marx-en-biljarten~b33c2517/,2011-05-23,Voorpagina,False,,,,
508,Verlangen naar reggae die als reggae klinkt,https://www.volkskrant.nl/nieuws-achtergrond/verlangen-naar-reggae-die-als-reggae-klinkt~b6fcc404/,2011-02-17,Voorpagina,False,,,,
509,Superieure en fraai gelaagde 'feelgood',https://www.volkskrant.nl/nieuws-achtergrond/superieure-en-fraai-gelaagde-feelgood~b4617999/,2011-02-16,Voorpagina,False,,,,
510,The King's Speech,https://www.volkskrant.nl/cultuur-media/the-king-s-speech~b27832ed/,2011-02-16,Cultuur & Media,False,,,,
511,Sektes,https://www.volkskrant.nl/cultuur-media/sektes~b91db55d/,2010-04-15,Cultuur & Media,False,,,,
512,De lange reis van een bord tomatensoep,https://www.volkskrant.nl/economie/de-lange-reis-van-een-bord-tomatensoep~b5556a8e/,2009-12-23,Economie,False,,,,
513,In Dubai,https://www.volkskrant.nl/nieuws-achtergrond/in-dubai~ba40880c/,2009-01-18,Voorpagina,False,,,,
514,Alleen tegen de wereld,https://www.volkskrant.nl/nieuws-achtergrond/alleen-tegen-de-wereld~b4be6b18/,2008-12-30,Voorpagina,False,,,,
515,Volendam gelooft steeds meer in zichzelf,https://www.volkskrant.nl/sport/volendam-gelooft-steeds-meer-in-zichzelf~bba5a159/,2008-12-22,Sport,False,,,,
516,Vol verlangen naar Vrijheid,https://www.volkskrant.nl/nieuws-achtergrond/vol-verlangen-naar-vrijheid~b3fef198/,2008-10-02,Voorpagina,False,,,,
517,Santa Maria del Mar,https://www.volkskrant.nl/nieuws-achtergrond/santa-maria-del-mar~b4d30dab/,2008-08-22,Voorpagina,False,,,,
518,Ricky Koole,https://www.volkskrant.nl/nieuws-achtergrond/ricky-koole~b24e58cc/,2008-06-27,Voorpagina,False,,,,
519,Geleidelijk gegroeide liefde,https://www.volkskrant.nl/nieuws-achtergrond/geleidelijk-gegroeide-liefde~b43f5da6/,2008-06-13,Voorpagina,False,,,,
520,Gaten en ijshockey op zee,https://www.volkskrant.nl/nieuws-achtergrond/gaten-en-ijshockey-op-zee~b5a53ef1/,2008-05-30,Voorpagina,False,,,,
521,Twee Klebus tussen de militairen,https://www.volkskrant.nl/nieuws-achtergrond/twee-klebus-tussen-de-militairen~bdc0493d/,2008-05-14,Voorpagina,False,,,,
522,Stelling Het CDA is te stil in het integratiedebat,https://www.volkskrant.nl/nieuws-achtergrond/stelling-het-cda-is-te-stil-in-het-integratiedebat~b4530134/,2008-04-25,Voorpagina,False,,,,
523,De rode onderbroeken lokken,https://www.volkskrant.nl/nieuws-achtergrond/de-rode-onderbroeken-lokken~bafdcadc/,2008-04-11,Voorpagina,False,,,,
524,Nostalgie maakt het heden onleefbaar,https://www.volkskrant.nl/persoonlijk/nostalgie-maakt-het-heden-onleefbaar~bde9240c/,2007-10-21,Voorpagina,False,,,,
525,Bewegende zeeën matigen het weer,https://www.volkskrant.nl/wetenschap-gezondheid/bewegende-zeeen-matigen-het-weer~b4176e36/,2007-09-07,Voorpagina,False,,,,
526,"‘We troosten de mensen, hitsen ze zo nodig op’",https://www.volkskrant.nl/economie/we-troosten-de-mensen-hitsen-ze-zo-nodig-op~b14f7e21/,2006-11-21,Economie,False,,,,
527,Oude cultheld is een mentor geworden,https://www.volkskrant.nl/sport/oude-cultheld-is-een-mentor-geworden~b7811e39/,2006-11-09,Sport,False,,,,
528,Al werkende de hitte vervloeken,https://www.volkskrant.nl/home/al-werkende-de-hitte-vervloeken~b4107b46/,2006-07-28,Voorpagina,False,,,,
529,Een ouder moet toezien hoe zijn kind de bittere soep uitlepelt,https://www.volkskrant.nl/home/een-ouder-moet-toezien-hoe-zijn-kind-de-bittere-soep-uitlepelt~b0a296af/,2006-05-19,Voorpagina,False,,,,
530,Gewoon platleggen die orkaan,https://www.volkskrant.nl/wetenschap-gezondheid/gewoon-platleggen-die-orkaan~b5279c6d/,2005-09-30,Voorpagina,False,,,,
531,Back to the USA,https://www.volkskrant.nl/home/back-to-the-usa~b6427b05/,2005-07-04,Voorpagina,False,,,,
532,"'Heel erg, maar wel lekker rustig op het strand nu'",https://www.volkskrant.nl/nieuws-achtergrond/heel-erg-maar-wel-lekker-rustig-op-het-strand-nu~baae62f0/,2005-01-05,Nieuws & Achtergrond,False,,,,
533,Volkshuis is het zenuwcentrum van de revolutie,https://www.volkskrant.nl/nieuws-achtergrond/volkshuis-is-het-zenuwcentrum-van-de-revolutie~bb16d335/,2004-11-25,Nieuws & Achtergrond,False,,,,
534,"Licht uit, spot aan",https://www.volkskrant.nl/home/licht-uit-spot-aan~b5d38318/,2004-08-06,Voorpagina,False,,,,
535,Phelps stoot zwemlegende van de troon,https://www.volkskrant.nl/sport/phelps-stoot-zwemlegende-van-de-troon~b61402ad/,2003-07-29,Sport,False,,,,
536,Het vulkaandebat staat op uitbarsten,https://www.volkskrant.nl/home/het-vulkaandebat-staat-op-uitbarsten~b9067dac/,2003-05-16,Voorpagina,False,,,,
537,Bartók Kwartet hervindt snel de moedertaal,https://www.volkskrant.nl/home/bartok-kwartet-hervindt-snel-de-moedertaal~bb20c1b1/,2002-11-10,Voorpagina,False,,,,
538,NET ECHT,https://www.volkskrant.nl/home/net-echt~b6d1a8f3/,2002-07-03,Voorpagina,False,,,,
539,'Ze fietsten intern langs elkaar heen bij de KNVB',https://www.volkskrant.nl/home/ze-fietsten-intern-langs-elkaar-heen-bij-de-knvb~b2101c82/,2002-03-26,Voorpagina,False,,,,
540,Evenement,https://www.volkskrant.nl/home/evenement~b02a435a/,2002-02-17,Voorpagina,False,,,,
541,Wielertop bezwijkt voor lokroep sjeik,https://www.volkskrant.nl/home/wielertop-bezwijkt-voor-lokroep-sjeik~b327843e/,2002-01-18,Voorpagina,False,,,,
542,De haaien,https://www.volkskrant.nl/home/de-haaien~bb027273/,2001-04-16,Voorpagina,False,,,,
543,Olympisch inspectieteam stuit in Peking op golf van warmte,https://www.volkskrant.nl/home/olympisch-inspectieteam-stuit-in-peking-op-golf-van-warmte~b5e12756/,2001-02-21,Voorpagina,False,,,,
544,Chirac vroeg: Wat wil Nederland? Excuses voor Napoleon?,https://www.volkskrant.nl/home/chirac-vroeg-wat-wil-nederland-excuses-voor-napoleon~bff5c0bf/,2001-02-04,Voorpagina,False,,,,
545,Zwarte gal,https://www.volkskrant.nl/home/zwarte-gal~ba648873/,2001-01-11,Voorpagina,False,,,,
546,De sport verschuift zijn eigen grenzen,https://www.volkskrant.nl/home/de-sport-verschuift-zijn-eigen-grenzen~b00b75fb/,2000-11-27,Voorpagina,False,,,,
547,OP REIS DOOR HET CULINAIRE IMPERIUM VAN PAUL BOCUSE,https://www.volkskrant.nl/home/op-reis-door-het-culinaire-imperium-van-paul-bocuse~bedbabed/,2000-11-03,Voorpagina,False,,,,
548,Sport zonder grenzen,https://www.volkskrant.nl/home/sport-zonder-grenzen~bfc9aa83/,2000-09-12,Voorpagina,False,,,,
549,Vol vertrouwen wachten op het monster,https://www.volkskrant.nl/home/vol-vertrouwen-wachten-op-het-monster~b92e31d2/,2000-09-08,Voorpagina,False,,,,
550,De race-roulette van Monaco,https://www.volkskrant.nl/sport/de-race-roulette-van-monaco~bea5e43a/,2000-05-26,Sport,False,,,,
551,Zingende legende aan de rand van het Wad,https://www.volkskrant.nl/cultuur-media/zingende-legende-aan-de-rand-van-het-wad~b9deb409/,2000-04-10,Cultuur & Media,False,,,,
552,Wijven uit de groene gordel,https://www.volkskrant.nl/persoonlijk/wijven-uit-de-groene-gordel~ba6fcae8/,2000-03-31,Voorpagina,False,,,,
553,Brandend ijs,https://www.volkskrant.nl/economie/brandend-ijs~b5c49dc6/,1999-11-05,Economie,False,,,,
554,EK-koorts,https://www.volkskrant.nl/sport/ek-koorts~b81cb09c/,1999-08-22,Sport,False,,,,
555,Ajax niet in trek? Prima!,https://www.volkskrant.nl/home/ajax-niet-in-trek-prima~bbf3624d/,1999-03-21,Voorpagina,False,,,,
556,Avondje xtc,https://www.volkskrant.nl/persoonlijk/avondje-xtc~bcbcebc5/,1998-07-24,Voorpagina,False,,,,
557,Zwalkend of standvastig,https://www.volkskrant.nl/sport/zwalkend-of-standvastig~b4e51214/,1998-07-10,Sport,False,,,,
558,Schemergebied vol slapstick en horror,https://www.volkskrant.nl/cultuur-media/schemergebied-vol-slapstick-en-horror~b19dc876/,1998-07-02,Cultuur & Media,False,,,,
559,Golfer met handicap tart zijn bazen,https://www.volkskrant.nl/home/golfer-met-handicap-tart-zijn-bazen~b4b9c22c/,1998-02-02,Voorpagina,False,,,,
560,De Baskische versie van Asterix,https://www.volkskrant.nl/nieuws-achtergrond/de-baskische-versie-van-asterix~b501cb4d/,1997-08-01,Nieuws & Achtergrond,False,,,,
561,DE OUDE MEESTER SOUFFLEERT,https://www.volkskrant.nl/nieuws-achtergrond/de-oude-meester-souffleert~ba1be7ae/,1997-03-14,Nieuws & Achtergrond,False,,,,
562,Publiceren over kindermoorden kan helpen latente depressie te onderkennen,https://www.volkskrant.nl/home/publiceren-over-kindermoorden-kan-helpen-latente-depressie-te-onderkennen~b2fcccd4/,1997-02-14,Voorpagina,False,,,,
563,WIM DUISENBERG,https://www.volkskrant.nl/home/wim-duisenberg~b8c7f022/,1997-01-10,Voorpagina,False,,,,
564,Van ronde ijskast tot gammele bank,https://www.volkskrant.nl/home/van-ronde-ijskast-tot-gammele-bank~b1256aa6/,1996-09-30,Voorpagina,False,,,,
565,Een dodelijke vernedering,https://www.volkskrant.nl/home/een-dodelijke-vernedering~ba1142b2/,1996-02-02,Voorpagina,False,,,,
566,"Kil, wreed en prachtig als een vrouw",https://www.volkskrant.nl/home/kil-wreed-en-prachtig-als-een-vrouw~b5c5f2f6/,1995-11-10,Voorpagina,False,,,,
567,"Bruin is uit, wit is in",https://www.volkskrant.nl/home/bruin-is-uit-wit-is-in~bd03164b/,1995-09-08,Voorpagina,False,,,,
568,Nieuwe cabrio's met het vibrato van oude scheurijzers,https://www.volkskrant.nl/home/nieuwe-cabrio-s-met-het-vibrato-van-oude-scheurijzers~beb49450/,1995-06-16,Voorpagina,False,,,,
569,IJzerkristallen torsen de planeet Aarde,https://www.volkskrant.nl/home/ijzerkristallen-torsen-de-planeet-aarde~bd7e740f/,1995-05-12,Voorpagina,False,,,,
570,Hoe een gearmd stel Het Paar werd,https://www.volkskrant.nl/home/hoe-een-gearmd-stel-het-paar-werd~b4b085eb/,1995-04-28,Voorpagina,False,,,,
571,De kloof tussen wetenschap en existentiële waarheid,https://www.volkskrant.nl/home/de-kloof-tussen-wetenschap-en-existentiele-waarheid~b9c36c40/,1995-04-21,Voorpagina,False,,,,
572,Het land waar de rookgordijnen bloeien,https://www.volkskrant.nl/home/het-land-waar-de-rookgordijnen-bloeien~b217f009/,1994-08-05,Voorpagina,False,,,,
573,"CBS telt honderden doden meer in recordmaand juni, hitteplan werd niet in werking gesteld",https://www.volkskrant.nl/nieuws-achtergrond/cbs-telt-honderden-doden-meer-in-recordmaand-juni-hitteplan-werd-niet-in-werking-gesteld~bdad72ca/,2023-07-14,Nieuws & Achtergrond,False,,,,
574,Verwacht: loeihete nazomer en wereldwijde hitterecords – mede door El Niño,https://www.volkskrant.nl/nieuws-achtergrond/verwacht-loeihete-nazomer-en-wereldwijde-hitterecords-mede-door-el-nino~bc3dff8a/,2023-07-08,Voorpagina,False,,,,
575,"Zwarte kleding is oké, maar ga niet koud douchen voor het slapengaan – lees onze ultieme gids om koel te blijven tijdens de hitte",https://www.volkskrant.nl/beter-leven/zwarte-kleding-is-oke-maar-ga-niet-koud-douchen-voor-het-slapengaan-lees-onze-ultieme-gids-om-koel-te-blijven-tijdens-de-hitte~b872fae2/,2023-06-15,Beter Leven,False,,,,
579,Domweg gelukkig in de schaduw van de Pier: ‘Ik was gisteren al verbrand. Het maakt allemaal niet meer uit’,https://www.volkskrant.nl/nieuws-achtergrond/domweg-gelukkig-in-de-schaduw-van-de-pier-ik-was-gisteren-al-verbrand-het-maakt-allemaal-niet-meer-uit~b8157196/,2022-07-18,Nieuws & Achtergrond,False,,,,
580,"De burgemeester waarschuwt al maanden over Ter Apel: ‘Ik wil niet alleen begrip, maar ook daden zien’",https://www.volkskrant.nl/nieuws-achtergrond/de-burgemeester-waarschuwt-al-maanden-over-ter-apel-ik-wil-niet-alleen-begrip-maar-ook-daden-zien~b2c8748c/,2022-07-18,Nieuws & Achtergrond,False,,,,
584,"Alarmerend IPCC-rapport: natuur kan veranderende klimaat niet meer bijbenen, impact nóg groter",https://www.volkskrant.nl/nieuws-achtergrond/alarmerend-ipcc-rapport-natuur-kan-veranderende-klimaat-niet-meer-bijbenen-impact-nog-groter~bde44fb8/,2022-02-28,Nieuws & Achtergrond,False,,,,
589,Het weerbericht van 4 augustus: vanaf morgen snikheet,https://www.volkskrant.nl/nieuws-achtergrond/het-weerbericht-van-4-augustus-vanaf-morgen-snikheet~b1b93813/,2020-08-04,Nieuws & Achtergrond,False,,,,
590,"Afrika zucht onder hittegolven, maar die worden niet als natuurrampen erkend",https://www.volkskrant.nl/nieuws-achtergrond/afrika-zucht-onder-hittegolven-maar-die-worden-niet-als-natuurrampen-erkend~b743947b/,2020-07-14,Nieuws & Achtergrond,False,,,,
591,"Evenementen, terrassen, sport, ov en onderwijs: dit verandert per 1 juli | Waarom The Shawshank Redemption al 12 jaar bovenaan de lijst van beste films prijkt",https://www.volkskrant.nl/nieuws-achtergrond/evenementen-terrassen-sport-ov-en-onderwijs-dit-verandert-per-1-juli-waarom-the-shawshank-redemption-al-12-jaar-bovenaan-de-lijst-van-beste-films-prijkt~ba7f97f4/,2020-06-24,Nieuws & Achtergrond,False,,,,
592,"Nationaal Hitteplan van kracht: tropische temperaturen, smog, blauwalg en botulisme",https://www.volkskrant.nl/nieuws-achtergrond/nationaal-hitteplan-van-kracht-tropische-temperaturen-smog-blauwalg-en-botulisme~b76f89e6/,2020-06-24,Nieuws & Achtergrond,False,,,,
593,Japan in rouw: uitmuntend voorbereid maar toch geen Spelen,https://www.volkskrant.nl/sport/japan-in-rouw-uitmuntend-voorbereid-maar-toch-geen-spelen~bb486ff4/,2020-03-24,Sport,False,,,,
595,"Duizenden varkens en kippen stikten door hitte, stal zat ‘potdicht’",https://www.volkskrant.nl/nieuws-achtergrond/duizenden-varkens-en-kippen-stikten-door-hitte-stal-zat-potdicht~b1f4872d/,2019-07-26,Nieuws & Achtergrond,False,,,,
598,Hebben dieren ook een Nationaal Hitteplan nodig?,https://www.volkskrant.nl/nieuws-achtergrond/hebben-dieren-ook-een-nationaal-hitteplan-nodig~b74df9b0/,2019-07-24,Nieuws & Achtergrond,False,,,,
599,"RIVM kondigt hitteplan af: drink voldoende, vermijd grote inspanningen",https://www.volkskrant.nl/nieuws-achtergrond/rivm-kondigt-hitteplan-af-drink-voldoende-vermijd-grote-inspanningen~bdcc02e4/,2019-07-23,Nieuws & Achtergrond,False,,,,
601,"Hitteplan redde duizenden levens, ouderen soms zelfs veiliger tijdens hete periodes",https://www.volkskrant.nl/nieuws-achtergrond/hitteplan-redde-duizenden-levens-ouderen-soms-zelfs-veiliger-tijdens-hete-periodes~be1b1537/,2019-07-23,Nieuws & Achtergrond,False,,,,
602,"‘Elke meteoroloog kent het getal 38,6’",https://www.volkskrant.nl/nieuws-achtergrond/elke-meteoroloog-kent-het-getal-38-6~b53ec785/,2019-07-22,Nieuws & Achtergrond,False,,,,
603,RIVM kondigt ‘hitteplan’ af om tropische temperaturen,https://www.volkskrant.nl/nieuws-achtergrond/rivm-kondigt-hitteplan-af-om-tropische-temperaturen~b017658e/,2019-06-21,Nieuws & Achtergrond,False,,,,
604,De Zomerspelen in Tokio worden hightech en peperduur,https://www.volkskrant.nl/sport/de-zomerspelen-in-tokio-worden-hightech-en-peperduur~bb753cbd/,2019-01-04,Sport,False,,,,
605,Hittegolf eist relatief weinig slachtoffers – hoe kan dat?,https://www.volkskrant.nl/nieuws-achtergrond/hittegolf-eist-relatief-weinig-slachtoffers-hoe-kan-dat~bc394533/,2018-08-16,Nieuws & Achtergrond,False,,,,
606,"Volkskrant Avond: Wat werkt nou echt als je je vlucht wilt compenseren? | Eindelijk bewijs: ja, er is water op Mars",https://www.volkskrant.nl/nieuws-achtergrond/volkskrant-avond-wat-werkt-nou-echt-als-je-je-vlucht-wilt-compenseren-eindelijk-bewijs-ja-er-is-water-op-mars~be77ed80/,2018-07-25,Nieuws & Achtergrond,False,,,,
610,Hoe het lichaam de hitte te lijf gaat,https://www.volkskrant.nl/nieuws-achtergrond/hoe-het-lichaam-de-hitte-te-lijf-gaat~b14bfad7/,2018-07-24,Voorpagina,False,,,,
612,"Nationaal Hitteplan van kracht, extra aandacht gevraagd voor kwetsbare groepen",https://www.volkskrant.nl/nieuws-achtergrond/nationaal-hitteplan-van-kracht-extra-aandacht-gevraagd-voor-kwetsbare-groepen~bfe17354/,2018-07-23,Nieuws & Achtergrond,False,,,,
613,'Een grote volksbeweging': het worden mooie jaren voor de PvdA in de woestijn,https://www.volkskrant.nl/nieuws-achtergrond/een-grote-volksbeweging-het-worden-mooie-jaren-voor-de-pvda-in-de-woestijn~b3ae0ba2/,2017-06-21,Voorpagina,False,,,,
614,De zonkracht is deze week zeer sterk: 7 of hoger - maar wat is zonkracht precies?,https://www.volkskrant.nl/wetenschap/de-zonkracht-is-deze-week-zeer-sterk-7-of-hoger-maar-wat-is-zonkracht-precies~b805b7a7/,2017-06-19,Voorpagina,False,,,,
615,Eén klik op de knop en je wereld vergaat,https://www.volkskrant.nl/nieuws-achtergrond/een-klik-op-de-knop-en-je-wereld-vergaat~bc666ee1/,2016-08-26,Voorpagina,False,,,,
616,"Nationaal Hitteplan van kracht, extra aandacht voor kwetsbare mensen",https://www.volkskrant.nl/nieuws-achtergrond/nationaal-hitteplan-van-kracht-extra-aandacht-voor-kwetsbare-mensen~b70f8abd/,2016-08-23,Nieuws & Achtergrond,False,,,,
617,KNMI: woensdag warmste 20 juli ooit gemeten,https://www.volkskrant.nl/nieuws-achtergrond/knmi-woensdag-warmste-20-juli-ooit-gemeten~b398b38a/,2016-07-20,Nieuws & Achtergrond,False,,,,
618,Nationaal Hitteplan in vier provincies om tropische temperaturen,https://www.volkskrant.nl/wetenschap/nationaal-hitteplan-in-vier-provincies-om-tropische-temperaturen~b7bde160/,2016-07-19,Voorpagina,False,,,,
619,"Rosé, barbecue en zomerhits - alles waarnaar u snakt",https://www.volkskrant.nl/nieuws-achtergrond/rose-barbecue-en-zomerhits-alles-waarnaar-u-snakt~bba433e5/,2015-07-02,Nieuws & Achtergrond,False,,,,
620,Hitte is precies wat we nodig hebben,https://www.volkskrant.nl/nieuws-achtergrond/hitte-is-precies-wat-we-nodig-hebben~bb6cf3f1/,2015-07-02,Voorpagina,False,,,,
622,Betuttel ouderen toch niet zo!,https://www.volkskrant.nl/nieuws-achtergrond/betuttel-ouderen-toch-niet-zo~bc1dea01/,2015-07-01,Voorpagina,False,,,,
623,"Christine Otten: 'Zo'n Hitteplan, echt overdreven'",https://www.volkskrant.nl/nieuws-achtergrond/christine-otten-zo-n-hitteplan-echt-overdreven~bb16b4af/,2015-06-30,Voorpagina,False,,,,
624,Dinsdag 30 juni: Dit is vandaag belangrijk,https://www.volkskrant.nl/nieuws-achtergrond/dinsdag-30-juni-dit-is-vandaag-belangrijk~bba1ceeb/,2015-06-30,Voorpagina,False,,,,
625,"Zo'n hitteplan, haalt dat nou iets uit?",https://www.volkskrant.nl/nieuws-achtergrond/zo-n-hitteplan-haalt-dat-nou-iets-uit~b14eda41/,2015-06-30,Nieuws & Achtergrond,False,,,,
626,Nationaal Hitteplan vanaf dinsdag van kracht,https://www.volkskrant.nl/nieuws-achtergrond/nationaal-hitteplan-vanaf-dinsdag-van-kracht~b374ce02/,2015-06-29,Nieuws & Achtergrond,False,,,,
627,Hitteplan na een warme week ontkracht,https://www.volkskrant.nl/nieuws-achtergrond/hitteplan-na-een-warme-week-ontkracht~b98081e3/,2014-07-25,Nieuws & Achtergrond,False,,,,
628,Het nieuwe eten,https://www.volkskrant.nl/nieuws-achtergrond/het-nieuwe-eten~b2f6071a/,2014-07-20,Nieuws & Achtergrond,False,,,,
629,Nederland gaat tropische dagen tegemoet: Nationaal Hitteplan van kracht,https://www.volkskrant.nl/nieuws-achtergrond/nederland-gaat-tropische-dagen-tegemoet-nationaal-hitteplan-van-kracht~b2095e45/,2014-07-17,Voorpagina,False,,,,
630,Waterboarden in ijswater,https://www.volkskrant.nl/nieuws-achtergrond/waterboarden-in-ijswater~b076b137/,2013-07-26,Voorpagina,False,,,,
631,Karin Bruers: 'Nederland lijdt aan protocolmania',https://www.volkskrant.nl/nieuws-achtergrond/karin-bruers-nederland-lijdt-aan-protocolmania~b7b79881/,2013-07-23,Voorpagina,False,,,,
632,OPA CHAT,https://www.volkskrant.nl/nieuws-achtergrond/opa-chat~b40878b4/,2013-07-22,Voorpagina,False,,,,
633,Frontlijnwerkers,https://www.volkskrant.nl/nieuws-achtergrond/frontlijnwerkers~b3236cd3/,2013-07-22,Voorpagina,False,,,,
635,RIVM waarschuwt voor zomersmog,https://www.volkskrant.nl/nieuws-achtergrond/rivm-waarschuwt-voor-zomersmog~b0024f97/,2013-07-22,Voorpagina,False,,,,
638,Tips: Wat te doen als het warm wordt,https://www.volkskrant.nl/nieuws-achtergrond/tips-wat-te-doen-als-het-warm-wordt~b89f3448/,2013-07-21,Voorpagina,False,,,,
641,Laten we onszelf ontregelen,https://www.volkskrant.nl/mensen/laten-we-onszelf-ontregelen~bd8a93b5/,2010-07-02,Voorpagina,False,,,,
642,Hitteplan,https://www.volkskrant.nl/cultuur-media/hitteplan~b8d6fd3a/,2010-07-01,Cultuur & Media,False,,,,
643,Het is weer tijd voor het Hitteplan,https://www.volkskrant.nl/wetenschap/het-is-weer-tijd-voor-het-hitteplan~bfcaff63/,2010-06-28,Voorpagina,False,,,,
644,Nationaal Hitteplan in werking,https://www.volkskrant.nl/nieuws-achtergrond/nationaal-hitteplan-in-werking~bff6731f/,2010-06-28,Nieuws & Achtergrond,False,,,,
645,Nationaal hitteplan,https://www.volkskrant.nl/cultuur-media/nationaal-hitteplan~b036bf97/,2009-08-19,Cultuur & Media,False,,,,
647,Extreme regen in Libië tot 50 keer zo waarschijnlijk door klimaatverandering,https://www.volkskrant.nl/wetenschap/extreme-regen-in-libie-tot-50-keer-zo-waarschijnlijk-door-klimaatverandering~b40f2869/,2023-09-19,Wetenschap,False,,,,
648,"Warmste julimaand en heetste dag, het ene record na het andere  sneuvelt",https://www.volkskrant.nl/nieuws-achtergrond/warmste-julimaand-en-heetste-dag-het-ene-record-na-het-andere-sneuvelt~b60566a4/,2023-07-29,Nieuws & Achtergrond,False,,,,
650,"Zondag code oranje in noorden, zuiden en oosten, meerdere festivals afgelast",https://www.volkskrant.nl/nieuws-achtergrond/zondag-code-oranje-in-noorden-zuiden-en-oosten-meerdere-festivals-afgelast~b12665f6/,2023-07-09,Nieuws & Achtergrond,False,,,,
652,"Vuurwerkshows door het hele land afgelast vanwege stormachtig weer, nog wel lichtshows op diverse plekken",https://www.volkskrant.nl/nieuws-achtergrond/vuurwerkshows-door-het-hele-land-afgelast-vanwege-stormachtig-weer-nog-wel-lichtshows-op-diverse-plekken~b8c4a1ef/,2022-12-31,Nieuws & Achtergrond,False,,,,
654,"Extreem weer komt steeds vaker voor, uitstoot broeikasgassen neemt toe",https://www.volkskrant.nl/nieuws-achtergrond/extreem-weer-komt-steeds-vaker-voor-uitstoot-broeikasgassen-neemt-toe~b3fa8ea3/,2022-07-22,Nieuws & Achtergrond,False,,,,
656,Hittegolf in India en Pakistan: smeltende gletsjers en tegenvallende tarweoogst,https://www.volkskrant.nl/nieuws-achtergrond/hittegolf-in-india-en-pakistan-smeltende-gletsjers-en-tegenvallende-tarweoogst~ba168511/,2022-05-01,Nieuws & Achtergrond,False,,,,
657,Na de warmste Oudejaarsdag volgt de warmste Nieuwjaarsdag: ruim 13 graden in De Bilt,https://www.volkskrant.nl/nieuws-achtergrond/na-de-warmste-oudejaarsdag-volgt-de-warmste-nieuwjaarsdag-ruim-13-graden-in-de-bilt~be336b3a/,2022-01-01,Nieuws & Achtergrond,False,,,,
